TimeStep v_myPxx v_myPyy v_myPzz v_myPxy v_myPxz v_myPyz
1888000 -138.628 -152.275 -129.873 -14.0719 9.03405 83.8486
1889000 -107.334 -18.701 -69.6533 -30.2139 32.9695 144.081
1890000 -232.189 -204.197 -92.7709 16.9015 13.5685 72.7683
1891000 -170.933 -178.661 -177.097 -29.0268 -59.7106 144.873
1892000 -271.674 -200.509 -89.1533 -20.9612 -1.46676 -12.0096
1893000 -132.78 -15.7058 -14.5855 6.3877 34.4479 50.8834
1894000 -27.6486 -18.2667 -87.5837 -27.9835 -2.31344 36.4465
1895000 -120.673 -101.614 -153.279 34.9883 -30.8599 78.1519
1896000 -126.172 -264.565 -207.289 -44.6923 -2.96481 12.0565
1897000 -254.677 -174.67 -151.313 14.1112 -22.6021 -16.8794
1898000 -283.145 -188.073 -242.94 -6.06398 -24.4384 113.367
1899000 -169.413 -150.763 -268.02 67.2224 -102.27 18.142
1900000 -133.23 -171.076 -205.805 1.48005 -32.6923 -62.7779
1901000 -55.1762 -192.115 -220.253 -8.18829 -66.6204 -15.9091
1902000 -73.7029 50.9029 -70.9898 58.1943 0.493545 6.27339
1903000 -124.624 -197.848 -43.2662 -23.8782 -153.645 -124.311
1904000 -48.2273 -112.105 -119.254 6.25558 -52.206 -90.8128
1905000 -112.601 -227.448 -163.791 64.5541 58.7785 -13.6851
1906000 -56.5803 -118.241 -209.159 41.3141 0.992018 49.312
1907000 -84.6159 -147.403 -214.307 -86.0187 -27.6271 18.7824
1908000 65.8182 -94.4424 -155.474 7.34017 50.255 -39.4253
1909000 -157.832 -144.21 -213.435 -43.0562 11.7303 30.3535
1910000 -16.1249 -49.9835 -112.487 65.4937 22.0579 23.5799
1911000 -53.3619 -44.1865 -154.008 -15.5239 40.0043 35.6143
1912000 19.1611 -245.575 -40.3088 29.2535 26.8334 7.84814
1913000 -143.539 -252.835 -151.142 -19.6798 -52.3631 12.7833
1914000 -218.677 -210.912 -130.936 -59.9161 -115.678 -84.2486
1915000 -133.643 -257.506 -272.979 15.8885 -18.7588 -35.212
1916000 -195.04 -331.13 -359.844 -1.80913 -36.6919 -102.218
1917000 -201.088 -197.689 -61.3866 38.6437 -11.9718 -10.732
1918000 -282.136 -158.706 -94.0823 -61.6451 -39.8213 -142.628
1919000 -194.087 -83.1652 -195.051 32.5673 -29.5998 48.8512
1920000 -76.1262 -150.364 -210.625 -37.2224 -4.44696 -57.1545
1921000 -124.67 -182.46 -12.693 -8.72253 29.9802 4.70441
1922000 -17.309 -263.929 -177.409 -27.9893 -40.3103 0.372771
1923000 -77.709 -319.965 -83.9387 -95.3313 -47.0268 -13.2583
1924000 -13.3439 -56.0473 -105.833 -47.0819 -42.9843 -5.98282
1925000 -69.3893 -268.088 -176.212 -80.8709 -15.929 46.1659
1926000 5.47132 -267.426 -70.6792 -66.8321 82.2139 44.6244
1927000 -101.426 -216.133 -185.935 -80.7734 -25.5922 23.3536
1928000 -9.65115 -254.548 -163.5 -109.12 -36.5548 -3.66139
1929000 -129.488 -214.338 -192.65 -75.6958 -9.65813 -1.64207
1930000 -110.748 -308.127 -122.938 -27.8063 54.3833 75.2885
1931000 -214.819 -113.407 -64.3111 -8.03782 -5.23582 -0.399174
1932000 -213.294 -233.423 -114.61 9.9374 -4.22851 35.9691
1933000 -242.771 -294.803 -192.038 117.741 19.6194 -8.85925
1934000 -202.359 -298.726 -204.358 52.0878 -8.24256 53.6307
1935000 -161.213 -228.643 -98.5558 15.4743 -21.8806 23.4968
1936000 -118.417 -202.193 -95.1492 19.5631 -60.0053 52.9137
1937000 12.0294 -149.079 -84.6205 46.0336 -114.326 18.0378
1938000 -73.4488 -166.151 -101.983 -20.6179 -32.6514 40.097
1939000 -54.0062 -273.74 -9.9873 15.5583 -109.786 60.7834
1940000 -163.624 -247.826 -82.1498 -1.01343 -72.0838 -35.4741
1941000 -199.306 -280.763 -22.9771 56.6877 -128.206 -19.072
1942000 -129.098 -134.647 -194.432 2.46323 18.1377 17.0072
1943000 -107.444 -290.265 -52.358 -41.4613 -32.9445 1.78011
1944000 -248.546 -271.68 -49.2709 -57.2033 -76.5902 56.4757
1945000 -200.225 -132.833 -22.8901 7.0084 -31.2324 7.23767
1946000 -219.155 -186.533 -41.0904 -23.7483 -89.2782 -19.5261
1947000 -109.225 -44.756 -95.0266 1.02683 -6.94814 -44.2867
1948000 -135.949 -158.464 -77.3048 25.4331 -3.45235 -86.7071
1949000 -169.316 -192.462 -163.899 17.8555 -6.45785 -64.7045
1950000 -240.764 -172.344 -290.043 57.424 -46.7394 -65.7384
1951000 -116.68 -95.1145 -103.09 -9.04078 -40.4089 -76.3359
1952000 -151.982 -82.0587 -162.708 -18.7064 -5.27274 -24.0756
1953000 -124.413 -184.138 -183.108 44.8214 -8.37825 1.86601
1954000 -99.7876 -165.364 -146.932 100.185 -24.7273 7.6968
1955000 -14.5564 -14.0748 -83.9996 114.238 2.01879 23.2676
1956000 -138.515 -106.641 -173.741 59.7191 5.75828 -33.1021
1957000 -221.43 -150.064 -228.809 4.52119 -139.771 -61.7241
1958000 -253.976 -201.725 -152.33 57.8832 -15.5977 -59.2591
1959000 -134.65 -139.55 -177.097 101.282 44.2908 -33.4968
1960000 -99.5796 -215.068 -16.2608 -41.7145 -2.83923 -22.2147
1961000 3.09525 -164.282 -75.4809 7.75148 -1.02173 5.9977
1962000 20.0273 -156.861 -96.933 -33.081 -15.2044 -49.9165
1963000 -120.214 -94.7476 -155.554 12.6459 1.31722 -19.5672
1964000 -5.60686 -171.407 -146.749 -56.7085 2.56201 5.19963
1965000 -61.6145 -105.395 -53.1414 37.6975 32.6434 -57.9925
1966000 -59.9609 -194.57 -77.6944 96.9957 14.0647 -3.89907
1967000 -126.297 -347.673 -275.11 26.9615 37.1347 33.088
1968000 -146.948 -346.473 -113.26 -17.7112 -74.0704 0.350911
1969000 -119.414 -213.02 -248.915 -8.40351 -20.1654 4.83988
1970000 -231.933 -396.156 -215.662 -68.7735 -50.2664 -6.6019
1971000 -137.714 -159.071 -239.408 -2.66927 -102.117 7.16196
1972000 -310.093 -302.444 -313.228 11.3211 -13.0779 -4.7715
1973000 -19.782 -252.188 -186.918 -47.3278 -47.3161 49.8956
1974000 -184.127 -321.363 -208.508 -30.8731 -18.6197 -20.6833
1975000 -147.686 -85.5036 -193.26 -16.7488 35.4356 28.7407
1976000 -173.069 -307.03 -147.808 -10.4122 -29.4121 -36.3764
1977000 -134.387 -187.148 -104.513 -6.42629 15.5791 -54.8991
1978000 -131.281 -129.971 -46.7319 40.8599 -3.07265 -1.80215
1979000 -211.525 -234.557 -153.703 32.6696 29.4576 -62.3313
1980000 -124.825 -183.471 -166.324 -35.9171 -39.8511 -75.2984
1981000 -192.697 -275.104 -257.405 -1.39331 21.1349 -48.9106
1982000 -148.914 -187.869 -129.882 -29.2853 -4.57258 -53.302
1983000 -127.87 -166.749 -203.975 11.9511 30.0396 -34.1457
1984000 -117.333 -57.2636 61.4147 33.0702 -20.1591 -20.7294
1985000 -194.651 -141.717 2.33489 14.2695 61.0175 66.659
1986000 -20.6891 -68.7101 56.6111 -14.9019 63.2533 -67.9589
1987000 -103.796 -80.0979 -86.9231 39.8883 80.2802 -19.8273
1988000 -46.9196 40.745 -43.4323 31.4998 108.062 -71.5077
1989000 -68.7937 -94.0993 -53.9931 22.6421 47.3409 -122.112
1990000 -136.912 -173.453 -25.9029 25.5909 37.6714 -142.267
1991000 -52.6378 -163.259 -7.17994 -27.0567 70.9286 -63.5586
1992000 -78.7348 -120.519 -80.1819 -75.6534 67.4447 -78.2492
1993000 -274.695 -123.76 -191.231 -112.064 120.597 -117.244
1994000 -239.558 -246.958 -128.967 -63.5399 79.351 -68.0308
1995000 -191.403 -329.847 -139.287 -39.7374 10.6592 -102.913
1996000 -63.3312 -78.1403 -59.8709 -12.5589 72.372 -12.6635
1997000 -182.828 -211.695 -150.749 3.48592 49.1434 -150.55
1998000 -111.14 -207.99 -44.3554 59.5595 4.25662 -97.8971
1999000 -95.5871 -299.286 -117.899 83.9744 27.9814 -122.825
2000000 -101.071 -212.753 -116.597 19.5731 -13.4795 -97.1097
2001000 -95.7341 -83.0715 -35.327 35.8637 2.03092 -159.517
2002000 -179.644 -141.754 -4.33661 4.86489 51.6653 -20.7383
2003000 -32.3843 -171.097 -42.3902 49.0837 27.4338 -40.9524
2004000 -105.261 -254.146 -153.422 23.6946 3.46305 -26.3892
2005000 -58.6057 -180.231 -172.66 48.4737 9.97156 -53.4008
2006000 -125.618 -165.06 23.0155 -18.6191 -78.6636 -104.058
2007000 -74.1849 -198.375 89.8758 -15.5976 -40.292 -38.5154
2008000 -63.5624 -195.943 -137.659 62.4792 -92.4222 17.4715
2009000 20.085 -21.9888 51.5734 36.7452 -38.4245 2.18701
2010000 -54.3664 -118.006 -11.1639 15.7874 -17.5172 -62.4446
2011000 -64.6109 -176.294 -61.8184 6.30197 10.6058 26.5842
2012000 -60.259 -48.3399 -74.8427 6.21224 -41.3334 -19.2841
2013000 -149.398 -184.98 -166.464 -83.8935 -8.11963 -20.1195
2014000 -133.676 -92.0023 -158.426 9.37317 -33.6854 -48.8386
2015000 0.739125 -116.389 -35.7754 87.6269 -26.4727 0.383325
2016000 -11.1231 -11.8425 -67.6122 30.231 -154.06 -54.547
2017000 132.011 -0.986331 38.7086 97.7234 -50.6718 -101.698
2018000 104.585 -25.7811 10.7709 37.4196 6.61916 -35.3629
2019000 180.821 -141.163 56.8297 64.0771 31.1436 -21.3453
2020000 37.6124 -205.167 -35.9808 10.5927 -49.21 -57.3545
2021000 -19.0462 -387.622 -204.539 -20.0945 -39.9268 -63.3359
2022000 63.2312 -132.565 20.58 -11.6097 0.226263 -108.014
2023000 101.431 -78.7356 -50.4328 -119.369 -28.9642 -68.1126
2024000 -82.5097 -269.773 -111.072 -19.7405 -37.9248 -74.9605
2025000 22.3054 -180.787 -104.977 -23.0789 -52.6994 -71.2939
2026000 43.1517 -253.618 -139.995 -56.1308 -22.226 -59.3071
2027000 118.172 -113.065 -165.003 -23.9258 -60.9696 -142.28
2028000 -128.647 -169.161 -113.137 -17.4433 5.70985 -58.658
2029000 -127.48 -252.706 -110.035 -25.9221 -15.6117 -54.2137
2030000 -88.5868 -177.442 -58.2474 2.17341 32.8154 -68.1811
2031000 -144.201 -312.527 -93.9811 49.7883 -3.69391 -10.3171
2032000 -85.8446 -162.803 -88.2239 -30.4985 -58.1105 -89.1852
2033000 -32.7012 -115.07 -46.7195 -30.3717 -19.4906 -85.9255
2034000 -186.182 -108.309 -142.684 37.2712 -2.6519 -69.7681
2035000 -154.942 -46.6864 -85.6643 17.3963 69.7323 -107.549
2036000 87.1068 12.6899 -59.0147 -3.56197 -14.6078 -95.504
2037000 -48.5778 -70.3918 -1.61132 12.7146 22.1083 -89.5767
2038000 -129.65 -231.994 -153.307 25.6224 17.9139 -87.3743
2039000 -99.7368 -141.444 -92.1636 18.7708 -41.464 -131.377
2040000 -36.1655 -128.08 -19.1177 9.55838 -90.1198 -63.6141
2041000 -93.5657 -240.646 -38.6655 55.7221 16.0548 -45.2358
2042000 -120.578 -143.479 92.024 49.337 -10.666 -56.8031
2043000 -193.907 -142.576 -26.4994 -41.1122 -44.2802 -123.942
2044000 -112.808 -18.9176 77.5012 45.8576 -67.6585 -23.1599
2045000 -11.1864 12.5682 -46.1979 56.6631 -28.1323 -137.319
2046000 -13.1854 -1.74072 61.0748 -7.20055 -25.7647 -32.7623
2047000 -106.463 -98.9549 69.1978 -16.4011 -85.7043 -104.755
2048000 -23.4656 -136.688 -44.0423 3.0278 -65.9454 -41.448
2049000 -58.2111 -126.89 -118.212 34.5794 1.52579 -146.178
2050000 -71.1281 -204.403 -101.554 20.1461 -45.4098 -103.918
2051000 -108.176 -213.073 -122.871 12.682 -95.8805 -99.9838
2052000 -137.995 -125.173 -105.379 52.7578 -44.6139 -127.827
2053000 -169.595 -133.227 -37.9036 11.4239 26.6099 -66.5935
2054000 -128.07 -93.4887 -181.242 -8.64106 -12.7881 -60.9052
2055000 -61.9934 -83.9034 -240.09 64.8963 12.2347 -105.094
2056000 -75.7185 -113.107 -77.2101 54.6013 -143.801 -80.5706
2057000 -191.057 -62.814 -52.6575 109.745 -61.0761 -41.9548
2058000 -127.495 -66.7471 -137.94 46.2548 -6.37231 45.8589
2059000 -8.09704 -139.899 -66.7815 -18.896 22.5102 -29.122
2060000 -63.117 -97.8197 -217.623 13.7056 29.8137 40.4589
2061000 -36.758 -248.195 -78.6218 38.7325 69.2302 79.8206
2062000 -71.6 -240.041 -117.727 -24.1205 -33.738 -102.93
2063000 19.7676 -104.436 -55.151 -90.9272 12.9709 -30.6386
2064000 -162.074 -117.457 -150.923 -18.3921 9.95121 2.56666
2065000 -152.19 -48.5609 -145.88 40.6889 -66.5134 5.39032
2066000 -60.3181 -10.0821 -85.4428 -40.6613 -18.3673 -58.185
2067000 38.2365 -68.2639 -12.6415 -42.4856 73.7689 12.2901
2068000 -30.1479 -27.2942 -23.1086 -69.7007 7.82022 -44.6186
2069000 -108.751 -77.6063 12.7085 6.19209 94.6094 44.1165
2070000 -157.279 -106.08 -66.7042 56.8031 78.5989 35.717
2071000 -122.647 -215.607 -203.716 -54.4872 -32.9568 8.59557
2072000 -107.619 -61.0959 -207.735 -54.1363 -0.374851 -21.4122
2073000 -89.5563 -54.5816 -92.1942 -70.6194 57.19 73.9969
2074000 -231.22 -210.7 -189.632 3.59904 33.8809 83.8637
2075000 -274.056 -145.505 -77.8953 12.7324 9.57804 -53.701
2076000 -228.431 -291.522 -133.897 -58.5747 9.70951 68.1755
2077000 -159.337 -169.552 -195.64 -25.7279 14.874 77.0731
2078000 -178.211 -119.245 -151.319 -90.6081 34.3045 13.4613
2079000 -70.3014 -11.7246 -104.437 -35.7624 12.544 16.5237
2080000 -161.406 -151.451 -144.088 -45.435 27.1918 7.22154
2081000 -173.402 -140.394 -34.7759 -9.65419 -19.3255 -30.5062
2082000 -151.862 -222.347 -147.93 -50.6794 -21.5669 -24.4247
2083000 -49.3158 -154.706 -98.2965 -70.4516 48.3816 6.15079
2084000 -209.809 -254.446 -226.201 -46.4147 71.5611 -48.1838
2085000 -98.5989 -94.4558 -41.8223 -68.0279 102.151 99.3849
2086000 14.5212 -196.464 -83.9745 -33.1393 47.1276 33.5941
2087000 -66.8965 -79.7993 -74.779 -39.0067 36.3675 -24.8898
2088000 -115.519 -192.61 -184.182 -19.2274 87.7966 -12.5038
2089000 -75.0178 -143.475 -268.742 -98.4671 -8.7659 -23.2697
2090000 -135.697 -84.0835 -48.9644 19.3274 10.366 54.7651
2091000 -29.9941 -127.195 20.6017 -32.7852 -12.8115 28.9909
2092000 32.8426 -25.5224 44.0257 -34.4158 107.718 -48.8714
2093000 -121.799 -75.8868 -1.56708 -136.393 67.5602 3.62361
2094000 -62.2137 -146.634 -2.20336 -113.908 55.0971 -23.5656
2095000 -6.35511 -80.2638 -7.67816 -43.8657 50.7854 -25.8906
2096000 -35.8269 -146.173 -99.9055 -119.974 25.5242 -80.9046
2097000 -6.50157 51.6428 -21.8489 -45.8435 84.3539 4.22045
2098000 -46.6672 103.152 5.13103 -107.767 24.7258 -72.6591
2099000 0.975006 70.9011 45.2036 -124.342 1.07712 -18.1083
2100000 -4.39636 -63.7419 57.8517 -11.309 31.3468 -5.20741
2101000 -14.2755 -73.4795 -134.598 2.28841 2.67712 -117.907
2102000 19.3394 45.0764 36.1213 -27.1371 60.7782 15.4933
2103000 15.6326 -73.9631 -9.92741 80.7236 -7.90725 -69.9477
2104000 -21.3624 46.7735 168.599 -43.0598 -13.1181 -52.0088
2105000 -119.735 -161.063 -75.398 47.2627 10.5219 -69.4803
2106000 -42.6239 -182.136 -123.305 -36.3789 9.47892 -112.633
2107000 -116.054 -126.769 -107.288 2.41338 -6.12053 -17.7316
2108000 -113.291 -234.184 -84.416 49.5902 28.4036 -130.782
2109000 -264.354 -240.399 -96.8792 -56.5963 30.3486 -51.7088
2110000 -150.148 -230.706 -64.4165 -14.0469 -80.618 -91.0696
2111000 -112.503 -81.469 -118.121 -23.0871 -48.696 -15.6792
2112000 -122.783 -179.509 -157.417 0.0869708 -13.1502 -82.8231
2113000 -283.635 -165.862 -94.3093 -87.6325 -1.48193 -57.7282
2114000 -98.777 -118.795 9.27487 -91.4327 -18.492 -3.67213
2115000 -132.605 -39.6112 -20.0329 -105.579 -13.2674 -80.7673
2116000 -45.4241 -89.1577 -92.6969 -150.907 60.4125 -52.5482
2117000 -43.1308 -25.1719 -22.9381 -85.2797 2.51568 -79.1759
2118000 -51.8728 -107.99 0.794125 -63.4828 21.0438 35.0734
2119000 -138.471 -30.4126 -134.753 -55.8671 -21.8339 -29.6924
2120000 -234.802 -36.5288 -36.9896 -78.2827 16.7746 -27.1337
2121000 -85.4718 -82.0577 -88.2281 -66.1866 26.9733 -12.7354
2122000 -278.145 -145.535 -189.744 -12.3124 61.7348 64.2637
2123000 -99.719 -181.313 -56.8429 -21.8454 -38.2505 -16.0608
2124000 -9.31147 -130.055 -21.8301 -18.7474 41.2692 1.3755
2125000 -92.3139 -202.739 -94.3808 -70.9441 6.59467 -73.806
2126000 -101.964 -157.785 -173.493 -19.5166 -53.7226 33.344
2127000 -138.896 -185.45 -212.013 -79.2969 -96.0979 -79.1594
2128000 -195.413 -205.035 -224.349 -75.4428 23.7436 -57.9685
2129000 -59.7477 -284.921 -232.189 -72.3461 17.3899 35.3514
2130000 -84.8374 -282.706 -72.8047 6.89858 -1.43946 -7.39171
2131000 -148.169 -241.511 -228.312 -44.6983 -25.9119 3.95905
2132000 -196.93 -238.02 -57.4007 -20.3187 -67.0347 -2.67093
2133000 -170.911 -86.7732 -128.44 22.2982 11.4518 10.9759
2134000 -181.663 -231.951 -165.985 5.36255 74.1797 -37.9755
2135000 173.616 -153.192 -69.9587 -83.7032 38.4661 -95.0635
2136000 -98.6018 -190.938 -100.832 -65.6004 70.8661 6.86289
2137000 -41.1168 -143.517 -175.074 -14.5013 -33.6639 49.1181
2138000 -13.7494 -125.003 -44.7106 16.9673 16.0413 -46.5235
2139000 -5.69376 -68.9239 -137.672 16.2526 -30.5096 -46.6795
2140000 -197.095 -228.574 -214.825 -63.2664 -43.1324 -58.4341
2141000 32.3615 -125.673 -42.9695 -13.5437 36.6962 -38.4897
2142000 -133.665 -181.749 -141.687 -97.6266 -7.62005 -56.7817
2143000 -84.4705 -67.0924 -119.364 -11.6386 72.3489 -46.5938
2144000 -116.585 -124.877 17.3156 29.7933 -5.24426 -113.083
2145000 25.4821 -187.678 62.077 -22.3381 61.624 0.729144
2146000 -139.527 -240.787 -92.3143 36.282 -33.7051 14.1944
2147000 -113.757 -9.38842 -48.946 -25.7838 27.7722 49.9145
2148000 -78.3142 -175.284 -178.335 -10.4395 -19.417 24.8034
2149000 -101.91 -184.417 -62.7852 -78.9743 35.8226 34.7819
2150000 -176.513 -83.8871 -168.531 -65.5126 -28.2684 -99.6413
2151000 3.17818 -97.1451 -134.572 34.402 -63.0862 -30.6258
2152000 -16.8168 -134.494 -55.5867 42.1173 -40.0068 66.3011
2153000 -99.382 -194.291 -6.848 47.7087 11.1325 10.6607
2154000 -134.912 -144.477 -37.7882 9.13616 -42.9955 -35.422
2155000 -241.974 -314.916 -148.494 -31.051 -16.1262 -31.5379
2156000 -45.8887 -213.624 -150.208 62.1424 -27.2871 -24.3312
2157000 -129.789 -300.389 -170.497 0.410818 23.3971 -65.6469
2158000 -108.786 -153.363 -173.246 23.4575 -23.8723 29.5996
2159000 -152.693 -186.451 -135.275 87.0696 -35.1908 -17.9783
2160000 -164.442 -190.995 -95.7693 -9.23658 -50.7319 -98.5661
2161000 -119.919 -210.722 16.2665 -24.4277 67.6683 -0.425123
2162000 -79.9482 -69.7701 35.8715 25.5675 40.2671 35.5235
2163000 -53.8277 -166.09 -45.0735 43.0812 -5.93283 17.7655
2164000 -50.0758 -219.497 45.8441 78.2222 21.4465 -61.2182
2165000 -216.353 -295.476 -49.8321 43.6448 23.816 79.3831
2166000 -140.655 -211.98 7.50116 13.8601 64.0142 -26.7985
2167000 -161.765 -363.277 -125.946 6.88165 40.262 9.76805
2168000 -138.461 -178.176 13.6326 42.3835 51.1311 -33.8361
2169000 27.5652 -211.479 -150.774 51.8537 48.4904 19.8712
2170000 -79.0504 -309.608 -179.238 24.7305 -8.96733 47.7853
2171000 -76.7022 -92.973 -26.1321 9.84819 40.6149 16.6787
2172000 -14.9539 -32.0118 -6.90639 74.8173 53.8227 -76.6242
2173000 35.1785 -17.4695 -104.59 36.873 -76.7003 -73.179
2174000 -54.68 -200.438 -49.5283 -26.1857 -46.7768 24.8386
2175000 35.3269 16.8074 91.193 -20.7836 22.2951 55.2517
2176000 -101.947 -226.272 -127.323 34.5594 -18.8772 45.9449
2177000 17.0049 -170.106 -146.171 15.7533 122.85 -77.9961
2178000 -87.8222 -86.0506 -142.544 -55.4585 12.0945 54.5185
2179000 -229.525 -248.945 -53.188 -47.0941 0.710281 -2.86435
2180000 -203.136 -259.087 -113.738 -64.5587 -72.9272 -34.2449
2181000 -60.3416 -236.333 -161.212 -15.3846 -13.8505 -55.0804
2182000 -215.408 -184.103 -200.785 -79.4995 -8.73735 -18.1994
2183000 -112.519 -210.753 -207.114 -93.2733 -44.7102 -67.667
2184000 1.98399 -100.044 -41.7526 -7.19369 -96.1158 -18.9195
2185000 -116.845 -71.1486 -194.256 -8.71595 -65.4213 -66.0806
2186000 -196.286 -155.261 -181.138 11.5422 32.1467 -113.156
2187000 -72.764 -118.649 -131.831 -53.9405 42.3847 -89.4487
2188000 -110.226 -201.85 -38.3884 14.1572 44.867 -1.89699
2189000 -176.243 -285.889 -129.983 -23.1038 8.43819 -55.4212
2190000 -184.403 -265.163 -134.452 -10.9822 90.224 -22.1783
2191000 -194.034 -134.648 -80.1028 -95.7319 83.3938 -39.0331
2192000 -258.575 -275.911 -212.792 -49.622 25.9365 21.2102
2193000 -46.2305 -179.563 -118.042 66.3074 65.1771 -48.5416
2194000 -134.42 -307.853 -123.036 19.2723 70.1756 13.4974
2195000 -110.783 -96.5125 -44.7967 -2.31017 65.8726 -66.0266
2196000 3.46447 -165.762 -39.929 -77.4987 2.50777 53.9664
2197000 -54.5684 -194.788 -37.2267 -29.8701 -39.4242 22.1766
2198000 -71.6229 -199.315 -22.0731 -77.9206 6.46543 7.82621
2199000 -139.922 -160.465 37.6173 56.2752 24.0143 -72.3938
2200000 -163.05 -54.5534 -122.269 3.43825 106.044 -15.9728
2201000 -199.524 -115.73 -113.097 -34.37 46.2955 -26.6342
2202000 -111.165 -275.518 -139.042 -25.3422 -5.48709 -28.6084
2203000 -201.367 -169.009 -90.2048 56.6279 95.6593 -20.35
2204000 -158.732 -209.56 -237.205 -96.8316 51.9578 80.9981
2205000 -208.186 -267.452 -285.821 -66.2736 -30.4144 67.6668
2206000 -153.202 -265.803 -327.878 18.9775 0.806883 -27.187
2207000 -125.698 -182.98 -234.369 -0.586308 19.0816 -3.92389
2208000 -171.452 -224.371 -198.387 38.7733 68.8611 -77.6281
2209000 -224.464 -172.058 -293.494 -81.9926 17.5762 -10.5027
2210000 -156.154 -315.526 -220.015 -43.9485 51.5988 -45.8624
2211000 -165.701 -336.179 -271.64 16.562 -104.707 39.9921
2212000 -277.49 -451.327 -299.045 -49.9854 25.6191 4.05059
2213000 -171.664 -258.5 -203.319 53.2106 10.0458 -86.8232
2214000 -75.0768 -149.991 -159.237 4.73317 -13.8427 -58.9392
2215000 -76.8807 -397.583 -80.5622 -20.8687 -21.5979 24.4842
2216000 -212.399 -335.902 -114.685 -38.242 37.0443 -23.5169
2217000 -342.128 -448.241 -312.496 -59.3318 103.893 0.819367
2218000 -260.31 -330.588 -124.347 -68.9434 3.88862 -74.5645
2219000 -198.198 -283.877 -165.723 9.8926 -4.84591 -29.9698
2220000 -217.367 -225.846 -172.498 -10.819 19.6332 -107.04
2221000 -163.159 -340.478 -260.944 -64.3686 36.5132 -36.1625
2222000 -234.791 -156.582 -83.5925 -59.3214 -1.07585 -67.2725
2223000 -149.472 -326.058 -88.4702 -82.0954 4.06539 -78.0004
2224000 -99.7737 -327.786 -139.491 -109.455 40.5043 -25.0546
2225000 -86.6409 -263.451 -96.9891 -123.523 10.9059 -101.059
2226000 -142.606 -369.339 -188.519 -34.8346 71.595 68.7055
2227000 -207.288 -180.704 -206.153 -93.5013 104.717 -65.086
2228000 -249.125 -394.861 -182.38 21.1969 82.7606 -40.5906
2229000 -137.134 -93.3675 -187.276 -60.0782 69.3398 -28.0503
2230000 -115.76 -188.12 -83.8349 56.1444 96.3185 8.12917
2231000 -94.9377 -186.395 -85.7471 34.7862 100.195 1.60877
2232000 -237.554 -298.476 -335.68 32.0548 86.7818 -80.4097
2233000 -81.6228 -200.145 1.76093 -15.1627 116.936 -14.5046
2234000 -60.275 -168.797 -120.172 -48.0258 162.239 -28.4061
2235000 -167.425 -101.641 -153.475 -90.9815 1.31175 7.95933
2236000 -42.8958 -267.264 -34.087 -104.431 127.417 -18.7473
2237000 -219.837 -299.427 -173.75 -7.31752 77.0108 -7.14621
2238000 -259.704 -161.897 10.2676 -65.2388 18.9882 -100.147
2239000 -205.671 -171.847 -170.047 -82.8967 55.6716 -65.6627
2240000 -245.762 -184.377 -112.067 -130.479 38.6677 3.24411
2241000 31.92 -160.172 -184.521 -95.0121 146.283 35.8925
2242000 -79.7004 -316.659 -118.324 -102.768 102.704 -33.1658
2243000 -75.7282 -232.011 -229.048 -57.0577 31.8726 -99.4016
2244000 -87.239 -320.421 -192.841 -4.52341 57.902 -12.3072
2245000 -81.7844 -183.12 -210.37 -83.1323 119.952 20.6832
2246000 -13.133 -181.264 -239.463 -91.8441 113.476 23.5702
2247000 -4.6269 -164.616 -88.5563 19.6332 131.411 -23.7641
2248000 -39.5797 -104.899 -63.6915 0.620716 37.3882 5.6225
2249000 -130.052 -94.0592 -36.5711 -36.805 71.0535 -91.5869
2250000 -73.8253 -198.447 -79.8304 -59.1153 66.7394 30.7247
2251000 -189.552 -225.061 -137.623 -42.8347 34.4993 -1.78973
2252000 -185.159 -153.749 -243.895 9.31902 13.2389 8.01878
2253000 -15.296 -125.6 -100.05 -15.8829 -12.6776 -18.4208
2254000 -155.204 -178.512 -145.772 12.0349 4.1177 -41.7951
2255000 -182.039 -211.261 -105.23 -57.163 24.4154 -55.947
2256000 -178.327 -350.925 -292.608 -2.90224 -25.0521 -55.7349
2257000 -218.214 -343.559 -198.385 22.4358 10.0126 -43.1296
2258000 -212.24 -275.12 -184.74 -28.6676 17.1187 40.1503
2259000 -171.698 -250.204 -82.3616 26.5191 -21.7065 -13.4247
2260000 -52.8279 -228.586 -105.01 -37.1821 117.415 -102.824
2261000 1.31043 -270.184 -267.362 82.8434 73.4708 5.72135
2262000 -44.7328 -159.575 -211.684 -27.1746 27.1401 -43.3545
2263000 -130.06 -159.929 -200.349 -63.9554 -14.932 -67.1006
2264000 -176.694 -288.787 -103.363 -31.9334 -100.814 -55.1473
2265000 -256.661 -195.34 -178.455 -31.3596 -47.9667 -13.1073
2266000 -314.161 -289.7 -54.5818 -31.5773 -20.9853 -9.11987
2267000 -127.471 -192.172 -73.2954 65.6499 -19.9084 31.009
2268000 -251.461 -226.676 -155.431 16.4402 26.3745 -66.4537
2269000 -246.037 -114.736 -57.0183 106.974 5.34633 -56.1527
2270000 -155.605 -155.403 -148.529 80.3215 68.3445 0.71814
2271000 -119.953 37.8631 40.9888 52.3463 34.8278 -38.4844
2272000 -113.949 -117.482 -189.171 -19.2031 13.3442 66.2674
2273000 -231.71 -266.188 -110.748 -3.01565 -54.6183 53.1085
2274000 -114.564 -142.784 -237.672 -72.8818 -128.694 22.4075
