time (ps),ACF
361.0,-0.011733872495397172
362.0,-0.01609416375882761
363.0,-0.004704473668541704
364.0,-0.0050162337665588756
365.0,0.007027114112374392
366.0,0.0008398040492819547
367.0,0.01178879948872304
368.0,-0.0013643504089102287
369.0,0.012682109520918536
370.0,-0.007443158872965623
371.0,-0.009599030467114317
372.0,-0.010155342291977353
373.0,0.0030521139293463615
374.0,0.006776756245236875
375.0,0.00402997964905934
376.0,-0.0001249885773614312
377.0,0.0021275604675510696
378.0,-0.004546727797200245
379.0,0.0006352821064232032
380.0,-0.006879233387880967
381.0,-0.009558487241537919
382.0,-0.0036350815769530674
383.0,1.5293707853012967e-05
384.0,-0.007019476029628709
385.0,-0.01824057861935989
386.0,-0.008313795821594866
387.0,-0.003833625975645613
388.0,-0.01116229856229922
389.0,-0.017843861897726628
390.0,-0.005600907889396334
391.0,-0.006504123596797198
392.0,-0.00034376042060273095
393.0,-0.026328796877243484
394.0,-0.027015557780260345
395.0,-0.021041042148909006
396.0,-0.011098480974711942
397.0,0.005051869445200136
398.0,-0.013250578793736716
399.0,-0.04270075908881644
400.0,-0.020520417350406744
401.0,-0.022953326867287863
402.0,-0.04813356193760121
403.0,-0.025751081011703834
404.0,-0.05022020251960912
405.0,-0.026316791346616394
406.0,-0.03520329236710725
407.0,-0.02383237756113189
408.0,-0.014251645927252754
409.0,-0.0033692147667646246
410.0,-0.035262174040283194
411.0,-0.028502155122688177
412.0,-0.004739421526790913
413.0,0.004262216052471221
414.0,-0.007266441607947444
415.0,-0.021740013366497557
416.0,-0.026286905817294832
417.0,-0.016226827275251644
418.0,0.0007926466138679652
419.0,-0.015458716633818235
420.0,-0.021086493325208667
421.0,-0.021109271950813788
422.0,-0.013067231814909378
423.0,-0.015298348260215054
424.0,-0.018107516427050805
425.0,0.0017086186135072089
426.0,0.023078959740700636
427.0,0.02449510828325994
428.0,0.02312135119941696
429.0,0.010253726210630684
430.0,0.02000549372947172
431.0,0.009497126237365336
432.0,-0.0057512305095727785
433.0,-0.015321330279403002
434.0,-0.006177398575395815
435.0,-7.629691437059801e-05
436.0,-0.029379219644441366
437.0,-0.0034796934734596338
438.0,-0.00820297489515394
439.0,0.018720015716352775
440.0,0.007078032941687123
441.0,0.020833580690550937
442.0,0.006855339894249956
443.0,0.010263760979177087
444.0,-0.0023564447742024388
445.0,-0.007113117822018251
446.0,-0.009096674480071008
447.0,0.000796220068139125
448.0,-0.01174787198527266
449.0,-0.004738550370209688
450.0,-0.03376627246073902
451.0,-0.021966504284264523
452.0,-0.02598274274611179
453.0,-0.005234203524558153
454.0,-0.014118620458625128
455.0,-0.024907233700384127
456.0,-0.023020482218862885
457.0,-0.03129655669713447
458.0,-0.026727494832380624
459.0,-0.019876361909655256
460.0,-0.01691420009643723
461.0,-0.024620394584744805
462.0,-0.010475199335313476
463.0,-0.039834513499048776
464.0,-0.04420925175482064
465.0,-0.04653177158305017
466.0,-0.03575620131771459
467.0,-0.029542355409964954
468.0,-0.029979353988322414
469.0,-0.02520227115773228
470.0,-0.010798045218237793
471.0,-0.030517169946674087
472.0,-0.014731871499635953
473.0,-0.01892216753529358
474.0,-0.03087637294383061
475.0,-0.04597741064194038
476.0,-0.039125485353564325
477.0,-0.033513141513772736
478.0,-0.05343497257621941
479.0,-0.06306015876229816
480.0,-0.024898995616602984
481.0,-0.05354562926359722
482.0,-0.03749414225749688
483.0,-0.034775800234999266
484.0,-0.01745837256038169
485.0,-0.016597475321703234
486.0,-0.010302941560339299
487.0,-0.02387539556419742
488.0,-0.023720022382289742
489.0,-0.02595329230111777
490.0,-0.022559457439945016
491.0,-0.029813053917825863
492.0,-0.0167578066187168
493.0,-0.030553106405174956
494.0,-0.023777172893391204
495.0,-0.0037856234291061947
496.0,-0.0142374842223138
497.0,-0.019657532635090704
498.0,-0.02528603868490193
499.0,-0.03302694580933695
500.0,-0.012276070869371087
501.0,-0.010278626042995419
502.0,-0.026893871854868932
503.0,-0.022409029140519704
504.0,-0.026821906760857217
505.0,-0.01245622017639164
506.0,-0.007280488803388793
507.0,-0.02577579193353673
508.0,-0.042337706757071485
509.0,-0.04672256687362229
510.0,-0.02752009032198645
511.0,-0.022974289988955954
512.0,-0.019392696742052677
513.0,-0.0204330838839303
514.0,-0.04403676095574011
515.0,-0.01328343729270682
516.0,-0.05158972228962806
517.0,-0.04594542800309563
518.0,-0.03121653303017182
519.0,-0.04985358846415848
520.0,-0.03954423050780174
521.0,-0.01634262088290247
522.0,-0.025060654869020562
523.0,-0.01833760080656735
524.0,-0.021234852416221865
525.0,-0.0028882098318551755
526.0,-0.00043143063036935324
527.0,-0.010472775257932117
528.0,0.007871167599099924
529.0,-0.013161187370692148
530.0,0.009580444513861336
531.0,-0.009347723808169166
532.0,-0.013382354289119389
533.0,-0.0025863650553443196
534.0,0.002281396661467227
535.0,0.007346941735571607
536.0,0.0019404530876290648
537.0,0.0034581661326963313
538.0,-0.0005104840842332111
539.0,0.016433660331553735
540.0,0.006256914743099112
541.0,0.007949092649481371
542.0,0.013097095828159476
543.0,0.016809286549240736
544.0,0.04289560482474111
545.0,0.04832152213836007
546.0,0.03970876824381958
547.0,0.05624733849507802
548.0,0.05887718667575919
549.0,0.048356506414415426
550.0,0.052028790993426804
551.0,0.058390502015378494
552.0,0.056117156644102016
553.0,0.06244551404264633
554.0,0.059726900164205725
555.0,0.037845323890268415
556.0,0.03319415020755751
557.0,0.03830880374820582
558.0,0.03142718777808209
559.0,0.020199450228944246
560.0,0.021312186280419643
561.0,0.024833766962433244
562.0,0.02779067560080877
563.0,0.016637445036084865
564.0,0.0081844550035214
565.0,0.014216626021013642
566.0,0.018425285421293826
567.0,0.026432225051913255
568.0,0.04885134961537489
569.0,0.014220040990652057
570.0,0.01665646622640299
571.0,0.0036535291968540907
572.0,0.015919945949814975
573.0,0.01553294553701577
574.0,0.011924726296330892
575.0,0.011232189695651094
576.0,0.013207169103764932
577.0,0.03410607349501654
578.0,0.02038479205775535
579.0,-0.007552833824860357
580.0,-0.022534371458428452
581.0,0.010316327891135402
582.0,0.012765514337852788
583.0,0.04056815111138441
584.0,0.031703492120380115
585.0,0.01604893686744097
586.0,0.028229087599417956
587.0,0.038030880403808434
588.0,0.014490184969653977
589.0,0.023706934693826932
590.0,0.020154491936984997
591.0,0.02706519925779119
592.0,0.028512658245093126
593.0,0.014696516760730501
594.0,0.020153796048229738
595.0,0.03024634224398883
596.0,0.025279076587071472
597.0,-0.0002464839871290557
598.0,0.00532576167571765
599.0,-0.0065665311843998925
600.0,-0.016164387343807346
601.0,-0.0035073268804077227
602.0,-0.0020715727192754073
603.0,-0.002496912974951409
604.0,0.016206062014020275
605.0,0.012339669448868702
606.0,0.022413570391458824
607.0,0.03112957666064697
608.0,0.02018893401011776
609.0,0.03373197101567591
610.0,0.035564246094292366
611.0,0.03650968110730007
612.0,0.029017819878001647
613.0,0.052867960102263384
614.0,0.043605033722438874
615.0,0.04750614077100781
616.0,0.04160213037639788
617.0,0.039419985901552095
618.0,0.030309841029148604
619.0,0.03817026313742738
620.0,0.02999107027163481
621.0,0.043924454888809535
622.0,0.051072893636741556
623.0,0.07138052091132599
624.0,0.07545490554736112
625.0,0.07437533861578025
626.0,0.06068114142215456
627.0,0.04871751912953641
628.0,0.06063953015187207
629.0,0.06701053717007714
630.0,0.06220020742227763
631.0,0.06198514204067171
632.0,0.06344542523382157
633.0,0.06523431086770368
634.0,0.06861946215670883
635.0,0.06558971746227246
636.0,0.062175413889797256
637.0,0.06586745033035836
638.0,0.054680415668727514
639.0,0.04895075499260818
640.0,0.03992737443595993
641.0,0.03039041640410156
642.0,0.033597464063553455
643.0,0.026472055715610485
644.0,0.03585330367138561
645.0,0.05092634490674972
646.0,0.05125397377084775
647.0,0.06406035166782433
648.0,0.05805919503134181
649.0,0.04349200531828343
650.0,0.04726755036020477
651.0,0.04549002586471599
652.0,0.03637478485516883
653.0,0.023109378120376334
654.0,0.032574545276780005
655.0,0.037824227343378626
656.0,0.036652106718474686
657.0,0.04723311008747821
658.0,0.048857139640159156
659.0,0.037910757921320086
660.0,0.07147121320489898
661.0,0.05166799146286686
662.0,0.0497546674634763
663.0,0.054218423294323685
664.0,0.05519062955685484
665.0,0.05390375947048074
666.0,0.05665798601311069
667.0,0.04487465132623961
668.0,0.030535208144606352
669.0,0.021759126038511482
670.0,0.0062237458609531735
671.0,0.00548438894246039
672.0,0.018078224192100364
673.0,0.02037726033227819
674.0,0.03618925105523817
675.0,0.032254849539724406
676.0,0.02853857847171844
677.0,0.04097281674000306
678.0,0.03178654807294757
679.0,0.038614984474640866
680.0,0.02684461431824372
681.0,0.02792801483618152
682.0,0.021833545782775375
683.0,0.0033511170225827727
684.0,0.020044644099934446
685.0,0.014222097686987652
686.0,0.011745775829122201
687.0,0.018876204564182392
688.0,0.01787857920251882
689.0,0.009368962016577557
690.0,0.04151157095452898
691.0,0.021930761149059657
692.0,0.0345572101018107
693.0,0.032526891135337174
694.0,0.005997766964124007
695.0,0.03399054701266737
696.0,0.015329637204932254
697.0,0.037226526694360836
698.0,0.009826815804471435
699.0,-0.008547489087005967
700.0,0.010696167655789538
701.0,-0.013268868915860618
702.0,-0.008653856614868175
703.0,-0.012184949345614227
704.0,-0.02120147083873384
705.0,-0.009306642715791607
706.0,-0.0015110975226633762
707.0,0.022466229115892657
708.0,0.00037186537479016725
709.0,-0.018235520339778898
710.0,-0.015351441370465478
711.0,-0.02428373752734678
712.0,-0.023084598128041617
713.0,-0.025746103134534126
714.0,-0.01700622579377093
715.0,-0.03604429089659447
716.0,-0.03495945369546167
717.0,-0.03699994314804688
718.0,-0.04114955337247517
719.0,-0.05686654472593318
720.0,-0.03726593246868665
721.0,-0.051410173457666
722.0,-0.04430385231215913
723.0,-0.04791426377803767
724.0,-0.07826197243109688
725.0,-0.0580571799045743
726.0,-0.0522383324146426
727.0,-0.05478598629773433
728.0,-0.042070144863379316
729.0,-0.06297518966735423
730.0,-0.02979209308791943
731.0,-0.03776288867883519
732.0,-0.017676557442478716
733.0,-0.02704413420023496
734.0,-0.015195254792192163
735.0,-0.009091489449701857
736.0,-0.015090447678433245
737.0,-0.029970012620884293
738.0,-0.00828162224396223
739.0,-0.005352606781237718
740.0,0.015707733089416004
741.0,-0.003338009230377085
742.0,-0.013854413516014113
743.0,0.010527933807164798
744.0,0.0074328426304481965
745.0,0.0003768662428018622
746.0,0.03675367294850293
747.0,0.008659154704412822
748.0,0.025577813530813676
749.0,0.016823263790501076
750.0,0.017693119164016086
751.0,0.018552109122753735
752.0,0.014252052266693746
753.0,0.017128661614202432
754.0,0.01990109830773984
755.0,0.03196632268451649
756.0,0.04596468409621588
757.0,0.030398609571420716
758.0,0.046019326189826536
759.0,0.038660377639638296
760.0,0.047025073049556575
761.0,0.04753532261162623
762.0,0.04043009116424522
763.0,0.01980568640007228
764.0,0.026322299610042777
765.0,0.021095291396235734
766.0,0.03314612334128648
767.0,0.02832945666827406
768.0,0.03039054163927054
769.0,0.03466135254473947
770.0,0.03340562635758651
771.0,0.03991582306605523
772.0,0.019161572466083916
773.0,0.0313950743160997
774.0,0.036101864258219075
775.0,0.042025551113865786
776.0,0.04610164358563896
777.0,0.022116157450297377
778.0,0.03272899046981141
779.0,0.030691402224578467
780.0,0.018545246680060364
781.0,0.03054283315348873
782.0,0.00830669137447015
783.0,0.027642948104834326
784.0,0.019441850708674976
785.0,0.042437572378008555
786.0,0.03520925543978588
787.0,0.043099347420930925
788.0,0.04220565341294003
789.0,0.05884531109359759
790.0,0.06251185601024058
791.0,0.0639746224459111
792.0,0.05336584899560735
793.0,0.06865012136324182
794.0,0.10079014500491852
795.0,0.07067789957954915
796.0,0.061088778004327486
797.0,0.07290765526302286
798.0,0.045909348620260144
799.0,0.07993103304032588
800.0,0.059975185288826185
801.0,0.04763404254601012
802.0,0.04762500159388083
803.0,0.05153694583593027
804.0,0.0635809283972596
805.0,0.058777908493448966
806.0,0.04289743078723573
807.0,0.04663958962934162
808.0,0.03427719530047403
809.0,0.04775945132804732
810.0,0.04852218832145641
811.0,0.03870535560991674
812.0,0.03758289637811254
813.0,0.03928947048809708
814.0,0.04031695275555114
815.0,0.010213913696118201
816.0,0.0032277955194927083
817.0,0.008865963154287684
818.0,0.012745741232105928
819.0,0.008547242713990181
820.0,0.03806393293456558
821.0,0.03557738223661856
822.0,0.019271981122705555
823.0,0.016202672517337226
824.0,0.011212655546064572
825.0,0.017263550169835235
826.0,0.015361512900758755
827.0,0.014561465660565414
828.0,0.007668803466210335
829.0,-0.0022619258936963974
830.0,-0.02613800374725797
831.0,-0.004877460855715738
832.0,-0.014292919109133028
833.0,0.0015689828171939167
834.0,0.001253053828820903
835.0,0.00722011210627604
836.0,-0.02408373829762236
837.0,-0.021324739476215406
838.0,-0.022179544413348646
839.0,-0.030975923911916246
840.0,-0.009651347389629911
841.0,-0.02943354051407486
842.0,-0.010209130569528812
843.0,-0.018930724265278014
844.0,0.0034311375149462427
845.0,-0.026819976583468682
846.0,-0.022446615098854348
847.0,-0.010297706621218917
848.0,-0.02555065528494894
849.0,-0.017382064168850492
850.0,0.006631286698587469
851.0,-0.023353160196745326
852.0,0.016282724942833164
853.0,0.024938927872489094
854.0,0.013061794437759925
855.0,0.006783332161231702
856.0,0.01655695593023048
857.0,0.0008681017542653532
858.0,0.018648801368994408
859.0,0.008373828272263358
860.0,0.018241157254209685
861.0,0.0049104899769471895
862.0,0.015541827300627318
863.0,0.025225762036285328
864.0,0.007834595652866943
865.0,0.007169212292493677
866.0,-0.00428242435296096
867.0,0.0031548560333209915
868.0,0.023811840882396542
869.0,0.016994955892981885
870.0,0.03366718292523716
871.0,0.009285300210393747
872.0,-0.004912824498983688
873.0,0.013901435757912674
874.0,0.008768562925643243
875.0,0.0061719023244245115
876.0,0.0006377275595308884
877.0,-0.00412680532054159
878.0,-0.007857718448880682
879.0,0.021687518348680504
880.0,0.025799763216158594
881.0,0.00910035461470279
882.0,0.011849250335798795
883.0,0.013380119322212529
884.0,-0.0030899225881696976
885.0,0.0028988489032461596
886.0,0.00898755690484486
887.0,-0.01172489990306553
888.0,0.006977337753014472
889.0,-0.008524487958398176
890.0,-0.00969549164742417
891.0,-0.0011380610456582175
892.0,-0.0019552286895791852
893.0,0.009689943962757089
894.0,-0.005086335980230697
895.0,0.003952300519631138
896.0,0.007998189848344677
897.0,0.0005594265969998812
898.0,0.0015896463825448035
899.0,-0.00245108057424549
900.0,-0.023663480501766067
901.0,-0.0010371752357619549
902.0,0.003828402954835176
903.0,-0.0024929067169691802
904.0,0.008243607464446641
905.0,0.00840145177626575
906.0,-0.0029865601818171643
907.0,-0.0029309323459935665
908.0,-0.0013214187316330788
909.0,0.007121879369065143
910.0,0.004923962605080284
911.0,-0.0019328421696397963
912.0,-0.0032914454445817855
913.0,-0.015340226138756559
914.0,-0.009659072104939187
915.0,-0.007738066517375309
916.0,-0.020483262439425193
917.0,-0.001524814639426627
918.0,-0.008464901001073121
919.0,-0.0018421112841431218
920.0,-0.005905206704598409
921.0,-0.008201454516792491
922.0,-0.008781935121242526
923.0,-0.010249942635600683
924.0,0.007370400063794
925.0,-0.0366076089410635
926.0,-0.013798178743317346
927.0,-0.010995885300033469
928.0,-0.030057631769881805
929.0,-0.026680984168499216
930.0,-0.016233230522545723
931.0,-0.03983967957921237
932.0,-0.0378739787335914
933.0,-0.03618744172046452
934.0,-0.040031902981719096
935.0,-0.03829341283758492
936.0,-0.04125164994218641
937.0,-0.031059042835291626
938.0,-0.027308994979225194
939.0,-0.021473368847193742
940.0,-0.03483317488622661
941.0,-0.021042391684024456
942.0,-0.011192370683550609
943.0,-0.021642947697509102
944.0,-0.02771312153705341
945.0,-0.03147710702105768
946.0,-0.020668787250877507
947.0,-0.022073838340974053
948.0,-0.03212961170387815
949.0,-0.02757212955991524
950.0,-0.01359152753793328
951.0,-0.032586715393872055
952.0,-0.019034202545637244
953.0,-0.020131970711126962
954.0,-0.03437659290926479
955.0,-0.008938317781113125
956.0,-0.022566616927830904
957.0,-0.003609993383943498
958.0,-0.024600632075204947
959.0,-0.021672523748936655
960.0,0.0008390110130588889
961.0,-0.0072625687846407105
962.0,-0.019490930428626787
963.0,-0.005902273382256216
964.0,-0.0047785833089952195
965.0,0.019904077214135427
966.0,0.004987917229262346
967.0,0.007604806542095408
968.0,0.0184641427877966
969.0,0.031322721757003215
970.0,-0.0008445139625639541
971.0,0.026979508443018253
972.0,0.026904063351164267
973.0,0.003821174991920922
974.0,-0.0010332797518872584
975.0,-0.00447078689276299
976.0,-0.010839164255947173
977.0,0.003587590352522836
978.0,0.008929824976918847
979.0,0.022865565323484733
980.0,0.026052616812541268
981.0,0.03052526631533974
982.0,0.058587325806863065
983.0,0.031868897934120885
984.0,0.039048477542418525
985.0,0.03232441486357127
986.0,0.028708597886187688
987.0,0.04224254117563636
988.0,0.0316893694036806
989.0,0.052880426226630924
990.0,0.04289193708959235
991.0,0.04753354483854408
992.0,0.03535721612048065
993.0,0.022076470676865575
994.0,0.036819407922773315
995.0,0.03671940386254661
996.0,0.02130735954786204
997.0,-0.005314597445926459
